Frame,Time_Sec,Nose_x,Nose_y,Nose_conf,Left_Eye_x,Left_Eye_y,Left_Eye_conf,Right_Eye_x,Right_Eye_y,Right_Eye_conf,Left_Ear_x,Left_Ear_y,Left_Ear_conf,Right_Ear_x,Right_Ear_y,Right_Ear_conf,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_conf,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_conf,Left_Elbow_x,Left_Elbow_y,Left_Elbow_conf,Right_Elbow_x,Right_Elbow_y,Right_Elbow_conf,Left_Wrist_x,Left_Wrist_y,Left_Wrist_conf,Right_Wrist_x,Right_Wrist_y,Right_Wrist_conf,Left_Hip_x,Left_Hip_y,Left_Hip_conf,Right_Hip_x,Right_Hip_y,Right_Hip_conf,Left_Knee_x,Left_Knee_y,Left_Knee_conf,Right_Knee_x,Right_Knee_y,Right_Knee_conf,Left_Ankle_x,Left_Ankle_y,Left_Ankle_conf,Right_Ankle_x,Right_Ankle_y,Right_Ankle_conf
453,15.1,1767.34,846.28,0.93,1787.32,838.71,0.93,1776.13,835.36,0.56,1828.37,867.3,0.95,1794.63,854.42,0.19,1771.53,963.71,0.99,1757.47,949.37,0.98,1746.65,1094.95,0.96,1754.69,1089.34,0.94,1745.17,1212.26,0.96,1751.07,1178.44,0.91,1571.06,1063.15,0.99,1572.93,1037.75,0.99,1380.47,1098.01,0.99,1385.64,1063.56,0.98,1177.14,1209.16,0.96,1196.07,1174.53,0.95
454,15.133,1766.94,846.29,0.92,1786.46,838.04,0.92,1775.61,835.64,0.55,1827.6,865.13,0.95,1795.39,854.54,0.2,1770.54,960.81,0.99,1760.12,950.34,0.99,1744.7,1090.12,0.96,1755.23,1089.15,0.94,1740.33,1206.81,0.95,1746.97,1174.64,0.92,1571.77,1062.77,0.99,1576.22,1039.32,0.99,1386.51,1094.41,0.98,1393.13,1062.88,0.98,1179.9,1205.99,0.95,1199.03,1173.12,0.95
455,15.167,1767.36,844.95,0.92,1787.12,837.45,0.93,1775.71,834.14,0.54,1827.43,866.22,0.95,1793.52,853.4,0.19,1774.49,963.43,0.99,1755.84,946.68,0.98,1751.96,1095.89,0.96,1752.17,1083.36,0.93,1747.07,1213.92,0.96,1749.35,1175.2,0.89,1572.68,1062.75,0.99,1571.85,1036.24,0.99,1383.06,1095.48,0.99,1386.39,1061.07,0.98,1178.71,1209.46,0.96,1196.86,1173.73,0.95
456,15.2,1767.37,848.62,0.93,1787.36,839.87,0.93,1775.41,837.57,0.58,1829.53,866.03,0.95,1794.35,855.62,0.2,1771.22,962.39,0.99,1761.43,952.21,0.99,1742.16,1091.66,0.96,1756.48,1093.73,0.94,1738.06,1205.76,0.96,1749.33,1177.69,0.92,1570.13,1064.0,0.99,1575.44,1040.16,0.99,1385.64,1094.79,0.98,1394.54,1059.93,0.98,1177.35,1206.16,0.95,1200.84,1169.86,0.95
457,15.233,1767.69,848.92,0.94,1787.86,840.4,0.94,1774.8,837.07,0.59,1829.53,866.11,0.95,1790.88,853.49,0.19,1778.82,964.95,0.99,1754.32,945.5,0.98,1752.35,1097.37,0.96,1747.31,1078.83,0.93,1747.71,1212.84,0.96,1744.3,1168.57,0.9,1574.19,1063.34,0.99,1570.2,1035.13,0.99,1385.43,1096.53,0.99,1389.75,1058.57,0.98,1178.8,1207.8,0.96,1200.67,1169.06,0.95
458,15.267,1768.58,847.78,0.93,1788.44,839.3,0.93,1776.71,837.0,0.57,1829.93,865.88,0.95,1795.11,855.7,0.2,1773.2,961.93,0.99,1759.7,951.99,0.99,1746.62,1091.82,0.96,1755.64,1091.42,0.94,1741.55,1207.95,0.95,1747.05,1173.96,0.91,1568.26,1063.86,0.99,1571.47,1040.11,0.99,1376.05,1092.25,0.98,1387.18,1061.17,0.98,1177.15,1205.8,0.95,1202.54,1169.63,0.94
459,15.3,1768.11,846.97,0.92,1787.38,838.82,0.92,1777.16,836.75,0.55,1827.23,866.22,0.95,1797.36,856.55,0.21,1769.53,961.93,0.99,1762.78,954.23,0.99,1742.78,1090.77,0.96,1757.92,1093.77,0.94,1741.74,1208.53,0.95,1748.78,1176.56,0.92,1566.89,1064.46,0.99,1574.78,1042.42,0.99,1377.07,1089.6,0.98,1391.84,1061.42,0.98,1179.45,1202.08,0.94,1208.04,1167.26,0.94
460,15.333,1768.65,847.07,0.92,1787.5,838.69,0.92,1777.86,837.41,0.55,1828.0,865.34,0.94,1799.45,857.6,0.21,1768.63,958.05,0.99,1765.61,955.37,0.99,1739.87,1082.2,0.95,1759.37,1093.52,0.95,1738.12,1203.49,0.95,1750.71,1178.33,0.92,1568.62,1061.95,0.99,1579.03,1042.73,0.99,1378.24,1086.41,0.98,1395.46,1063.2,0.98,1181.28,1199.68,0.94,1210.85,1169.77,0.94
461,15.367,1769.86,847.78,0.93,1789.9,839.42,0.93,1779.02,837.54,0.59,1832.2,866.23,0.95,1799.68,857.01,0.22,1769.25,958.5,0.99,1767.15,955.52,0.99,1739.4,1082.47,0.95,1759.35,1094.33,0.95,1737.99,1204.8,0.95,1749.15,1176.86,0.93,1566.04,1060.87,0.99,1576.73,1041.87,0.99,1374.48,1085.45,0.98,1390.13,1066.21,0.98,1180.86,1194.2,0.93,1204.52,1170.75,0.94
462,15.4,1770.83,845.93,0.92,1790.46,837.9,0.92,1779.93,835.71,0.57,1830.67,865.47,0.94,1800.8,855.54,0.21,1768.46,958.39,0.99,1767.79,955.51,0.99,1739.24,1083.67,0.95,1760.41,1096.27,0.95,1734.49,1201.92,0.95,1747.36,1178.25,0.92,1568.75,1061.2,0.99,1579.76,1042.22,0.99,1374.79,1083.12,0.98,1388.25,1065.42,0.98,1168.6,1189.31,0.94,1187.5,1166.22,0.94
463,15.433,1770.84,847.16,0.93,1790.39,838.31,0.93,1779.01,836.28,0.57,1830.83,865.29,0.95,1797.82,855.65,0.2,1770.01,960.89,0.99,1762.97,954.52,0.98,1743.68,1086.53,0.96,1757.94,1093.3,0.94,1742.0,1207.74,0.95,1753.16,1182.45,0.91,1561.75,1064.53,0.99,1567.81,1043.5,0.99,1370.63,1080.22,0.99,1373.08,1061.75,0.98,1161.18,1181.12,0.96,1168.26,1159.89,0.96
464,15.467,1770.24,846.95,0.93,1790.02,838.27,0.93,1778.77,836.14,0.57,1830.06,865.88,0.94,1797.28,855.96,0.21,1769.3,962.81,0.99,1762.34,956.27,0.99,1744.7,1092.73,0.96,1760.4,1099.08,0.94,1740.88,1207.71,0.95,1754.61,1183.24,0.91,1558.06,1066.31,0.99,1563.06,1046.08,0.99,1369.54,1075.69,0.99,1369.32,1062.79,0.99,1168.48,1162.68,0.97,1173.48,1150.41,0.97
465,15.5,1770.66,847.28,0.94,1791.02,838.94,0.93,1779.33,836.01,0.61,1831.58,867.01,0.94,1797.92,854.96,0.21,1771.03,963.24,0.99,1762.67,952.19,0.99,1747.24,1089.29,0.96,1756.08,1087.78,0.95,1740.73,1204.73,0.96,1747.21,1169.1,0.93,1558.82,1067.46,0.99,1561.82,1044.32,0.99,1376.34,1076.2,0.99,1372.37,1056.82,0.99,1155.99,1143.6,0.98,1156.91,1123.27,0.98
466,15.533,1771.11,849.86,0.95,1792.0,840.75,0.95,1778.73,837.32,0.65,1833.45,866.83,0.95,1794.44,854.03,0.21,1776.05,966.8,0.99,1756.34,949.59,0.99,1752.87,1098.98,0.97,1750.79,1086.62,0.94,1744.93,1211.55,0.97,1746.26,1168.93,0.92,1551.49,1074.21,0.99,1548.13,1047.24,0.99,1364.78,1072.85,0.99,1362.53,1046.94,0.99,1155.54,1139.19,0.97,1165.78,1111.82,0.97
467,15.567,1770.25,847.56,0.95,1790.96,839.5,0.95,1779.41,835.69,0.63,1830.79,867.78,0.95,1796.4,854.21,0.21,1773.27,967.19,0.99,1755.25,948.61,0.99,1754.48,1094.66,0.97,1750.32,1080.08,0.93,1745.87,1210.42,0.97,1749.36,1166.76,0.91,1540.1,1078.29,0.99,1538.21,1049.86,0.99,1345.06,1063.74,0.99,1350.93,1033.92,0.99,1148.49,1119.18,0.98,1170.96,1083.18,0.97
468,15.6,1768.51,845.65,0.93,1787.32,837.2,0.92,1780.2,835.97,0.59,1824.97,865.19,0.94,1804.06,857.48,0.23,1756.29,960.79,0.99,1768.35,959.01,0.99,1732.2,1083.72,0.96,1766.5,1103.19,0.95,1732.35,1202.92,0.96,1760.28,1188.01,0.92,1527.84,1077.26,0.99,1542.52,1055.94,0.99,1346.61,1050.35,0.99,1353.7,1023.77,0.99,1152.0,1088.52,0.98,1162.6,1044.35,0.98
469,15.633,1767.36,842.91,0.91,1785.81,835.47,0.9,1780.38,834.51,0.53,1821.93,865.2,0.94,1806.38,858.18,0.23,1751.27,958.51,0.99,1770.7,959.99,0.99,1727.63,1080.56,0.96,1767.85,1104.19,0.96,1729.72,1199.07,0.96,1755.61,1181.2,0.93,1517.89,1074.74,0.99,1537.03,1055.02,0.99,1336.08,1036.83,0.99,1349.15,1015.06,0.99,1159.08,1075.09,0.97,1172.99,1030.02,0.97
470,15.667,1766.26,843.65,0.94,1786.51,836.35,0.94,1778.72,834.02,0.64,1825.73,866.33,0.95,1802.45,855.69,0.24,1757.23,963.09,0.99,1767.43,955.32,0.99,1735.76,1087.1,0.97,1766.97,1103.08,0.95,1737.18,1206.44,0.96,1758.78,1183.76,0.91,1519.3,1078.08,0.99,1532.06,1050.72,0.99,1336.64,1040.58,0.99,1355.19,990.85,0.98,1163.79,1056.05,0.97,1183.95,981.96,0.97
471,15.7,1766.14,842.89,0.95,1787.47,836.92,0.94,1778.73,831.96,0.67,1826.24,867.97,0.94,1800.97,851.7,0.25,1760.82,966.54,0.99,1762.04,946.79,0.99,1744.49,1088.16,0.97,1763.62,1092.59,0.95,1740.93,1209.74,0.97,1755.31,1176.31,0.91,1525.69,1082.18,0.99,1532.98,1043.5,0.99,1340.33,1051.66,0.99,1366.29,957.63,0.98,1168.82,1067.16,0.97,1202.6,936.4,0.97
472,15.733,1766.67,841.45,0.95,1788.21,836.51,0.94,1779.55,830.24,0.66,1825.29,869.42,0.94,1801.14,850.32,0.23,1763.21,969.44,0.99,1759.31,946.87,0.99,1748.07,1096.98,0.97,1761.69,1094.2,0.94,1741.94,1214.44,0.97,1752.37,1174.26,0.91,1533.57,1079.28,0.99,1537.3,1041.73,0.99,1347.86,1036.87,0.99,1373.18,952.54,0.98,1171.05,1045.6,0.97,1212.48,925.53,0.97
473,15.767,1765.73,841.66,0.95,1786.16,835.72,0.94,1779.04,830.49,0.64,1823.38,865.99,0.94,1804.25,849.71,0.23,1760.21,963.38,0.99,1766.03,947.95,0.99,1743.08,1090.66,0.97,1763.27,1097.73,0.94,1738.98,1217.19,0.97,1754.46,1183.03,0.92,1535.95,1078.48,0.99,1544.79,1046.02,0.99,1359.05,1015.05,0.98,1383.05,944.8,0.98,1180.94,1011.46,0.97,1219.36,902.68,0.97
474,15.8,1764.98,842.77,0.95,1785.79,837.05,0.94,1778.13,830.93,0.65,1823.69,867.42,0.94,1802.94,849.12,0.22,1764.33,966.96,0.99,1761.56,945.87,0.99,1747.53,1096.09,0.97,1757.4,1095.65,0.95,1739.73,1217.02,0.97,1750.85,1177.11,0.93,1539.01,1079.26,0.99,1545.69,1041.44,0.99,1364.02,1022.29,0.98,1392.93,930.99,0.98,1177.63,1056.3,0.96,1233.26,911.81,0.96
475,15.833,1765.41,837.91,0.92,1784.25,831.94,0.9,1772.87,826.27,0.63,1824.82,867.05,0.89,1794.97,846.59,0.25,1772.49,967.29,0.98,1763.92,950.67,0.98,1748.16,1092.99,0.95,1758.11,1082.6,0.91,1734.61,1213.9,0.95,1750.39,1173.19,0.88,1530.77,1072.86,0.99,1525.09,1029.61,0.99,1335.94,1032.4,0.99,1374.07,923.03,0.98,1197.1,972.48,0.97,1263.87,859.46,0.97
476,15.867,1764.83,837.58,0.93,1784.3,831.88,0.91,1771.56,825.98,0.65,1825.88,866.88,0.9,1791.94,845.94,0.27,1778.66,971.59,0.99,1758.74,948.95,0.98,1752.92,1102.5,0.96,1751.62,1081.48,0.91,1738.53,1222.65,0.96,1750.09,1177.74,0.88,1539.39,1066.52,0.99,1529.34,1019.71,0.99,1349.52,1025.89,0.99,1391.64,904.92,0.98,1207.8,983.06,0.97,1290.14,837.45,0.96
477,15.9,1763.76,840.09,0.93,1782.78,833.72,0.91,1771.71,827.37,0.64,1823.24,868.12,0.91,1794.67,845.82,0.26,1776.01,971.67,0.99,1762.04,946.41,0.98,1751.26,1099.09,0.96,1755.97,1086.67,0.92,1740.62,1220.42,0.96,1755.16,1183.66,0.89,1538.1,1063.57,0.99,1535.66,1015.53,0.99,1346.41,1042.82,0.99,1405.63,909.92,0.98,1199.49,1039.13,0.96,1310.7,880.76,0.96
478,15.933,1765.61,843.69,0.95,1787.72,836.01,0.96,1777.03,829.43,0.61,1830.85,863.89,0.96,1800.22,844.7,0.17,1786.23,971.84,0.99,1752.26,945.23,0.99,1757.14,1102.28,0.98,1752.64,1089.92,0.93,1731.69,1224.13,0.98,1743.59,1176.55,0.91,1557.72,1061.68,0.99,1551.87,1019.38,0.99,1374.52,1007.76,0.99,1426.47,907.45,0.98,1189.34,1106.38,0.97,1280.28,946.65,0.97
479,15.967,1765.63,843.08,0.93,1786.83,835.54,0.93,1778.64,830.1,0.5,1828.91,864.05,0.96,1806.12,847.26,0.15,1778.99,967.73,0.99,1759.3,949.21,0.99,1751.93,1093.03,0.97,1760.63,1098.58,0.93,1726.01,1219.75,0.97,1747.39,1183.86,0.91,1552.61,1059.81,0.99,1554.13,1021.58,0.99,1375.73,997.36,0.99,1429.48,899.55,0.98,1193.35,1081.66,0.97,1283.56,918.7,0.97
480,16.0,1765.63,844.17,0.94,1787.29,836.59,0.94,1777.31,830.1,0.54,1829.73,865.08,0.96,1802.02,846.4,0.15,1785.83,971.17,0.99,1752.38,947.51,0.99,1758.39,1101.41,0.98,1751.2,1087.62,0.92,1731.93,1224.18,0.98,1740.29,1173.38,0.91,1563.16,1060.51,0.99,1556.66,1022.09,0.99,1387.64,990.26,0.99,1430.53,906.64,0.98,1195.67,1092.61,0.97,1291.09,938.92,0.96
481,16.033,1766.35,845.16,0.95,1788.66,837.37,0.96,1777.65,829.97,0.6,1832.22,864.8,0.96,1800.82,844.24,0.16,1789.64,971.51,0.99,1752.36,942.86,0.99,1761.93,1096.78,0.97,1750.13,1076.86,0.92,1731.83,1220.73,0.98,1741.39,1167.61,0.91,1563.6,1064.81,0.99,1556.84,1022.5,0.99,1385.55,999.9,0.99,1437.22,904.1,0.98,1193.72,1120.43,0.96,1294.98,955.55,0.96
482,16.067,1766.59,844.67,0.95,1789.17,837.0,0.95,1778.09,829.44,0.6,1832.46,864.23,0.96,1801.02,843.5,0.17,1788.19,971.09,0.99,1751.6,942.91,0.99,1761.32,1096.01,0.97,1751.68,1081.69,0.93,1730.68,1219.64,0.98,1742.58,1170.05,0.92,1562.02,1067.11,0.99,1555.01,1023.93,0.99,1385.15,1003.73,0.99,1439.29,899.47,0.98,1197.26,1111.94,0.96,1301.4,935.84,0.96
483,16.1,1766.91,846.05,0.96,1789.76,838.35,0.96,1777.39,831.02,0.62,1832.46,866.32,0.96,1797.62,846.04,0.18,1788.09,971.05,0.99,1747.88,946.47,0.99,1761.41,1095.92,0.98,1748.54,1081.06,0.93,1731.45,1223.07,0.98,1742.37,1173.21,0.91,1561.1,1065.87,0.99,1553.17,1026.27,0.99,1384.55,997.66,0.99,1435.76,910.29,0.98,1193.05,1129.39,0.96,1294.14,964.44,0.96
484,16.133,1767.51,846.45,0.96,1790.87,838.85,0.96,1777.98,830.27,0.63,1833.86,865.85,0.96,1797.95,843.06,0.18,1790.65,972.44,0.99,1747.09,942.28,0.99,1764.94,1099.87,0.98,1746.49,1077.58,0.92,1733.08,1225.44,0.98,1743.19,1172.7,0.91,1564.15,1068.24,0.99,1553.15,1025.54,0.99,1386.47,999.87,0.99,1435.37,906.08,0.98,1194.38,1113.46,0.96,1296.1,946.19,0.96
485,16.167,1767.66,845.56,0.96,1790.87,838.21,0.96,1778.35,829.87,0.61,1834.03,865.54,0.96,1799.39,843.04,0.16,1792.3,973.11,0.99,1749.75,940.99,0.99,1764.65,1100.86,0.98,1748.72,1079.33,0.92,1733.61,1223.84,0.98,1741.0,1170.05,0.91,1566.21,1068.39,0.99,1554.18,1023.39,0.99,1387.25,1000.01,0.99,1438.27,895.64,0.98,1197.49,1084.94,0.97,1302.7,907.8,0.96
486,16.2,1766.04,847.02,0.96,1788.91,839.11,0.96,1777.3,831.71,0.62,1833.1,866.34,0.96,1799.57,846.13,0.18,1792.38,972.22,0.99,1749.19,946.73,0.99,1763.48,1097.94,0.98,1748.05,1083.16,0.93,1731.34,1221.46,0.98,1741.45,1171.83,0.92,1564.46,1069.48,0.99,1552.94,1029.37,0.99,1389.77,1001.62,0.98,1437.69,913.16,0.98,1202.56,1102.63,0.96,1303.14,940.74,0.95
487,16.233,1767.5,846.32,0.95,1790.19,838.23,0.95,1777.92,831.08,0.6,1833.15,864.98,0.96,1798.97,845.29,0.17,1790.61,970.88,0.99,1749.84,945.91,0.99,1762.8,1098.15,0.98,1749.13,1084.28,0.93,1731.9,1221.8,0.98,1740.0,1171.53,0.91,1562.46,1068.02,0.99,1553.06,1027.22,0.99,1384.9,1002.35,0.99,1435.99,910.28,0.98,1195.16,1113.66,0.97,1296.81,944.58,0.96
488,16.267,1767.63,844.91,0.96,1790.81,837.3,0.96,1777.85,829.47,0.62,1833.32,865.07,0.96,1797.25,843.77,0.17,1791.79,973.02,0.99,1746.19,944.74,0.99,1763.53,1105.55,0.98,1745.87,1084.98,0.92,1733.12,1226.88,0.98,1740.61,1172.91,0.9,1565.0,1066.35,0.99,1552.19,1024.79,0.99,1385.87,998.31,0.99,1431.7,908.56,0.98,1194.19,1104.01,0.97,1295.12,941.04,0.96
489,16.3,1766.8,843.57,0.96,1789.8,836.27,0.96,1777.37,828.28,0.64,1831.84,864.15,0.96,1797.45,842.24,0.18,1790.7,974.2,0.99,1746.23,940.35,0.99,1762.3,1099.68,0.98,1744.54,1079.69,0.92,1733.46,1225.43,0.98,1741.66,1172.72,0.9,1562.7,1069.16,0.99,1550.03,1021.45,0.99,1381.42,1009.45,0.99,1436.57,890.94,0.98,1196.52,1096.69,0.97,1299.25,909.52,0.96
490,16.333,1766.51,842.84,0.95,1789.09,835.43,0.95,1777.82,828.2,0.59,1831.38,863.44,0.96,1800.1,843.16,0.17,1788.55,970.27,0.99,1750.73,941.57,0.99,1761.59,1094.55,0.98,1750.82,1080.72,0.92,1731.78,1223.91,0.98,1742.5,1172.44,0.91,1560.73,1068.54,0.99,1551.12,1024.24,0.99,1379.01,1004.41,0.99,1432.0,896.62,0.98,1194.1,1082.1,0.97,1294.46,906.22,0.97
491,16.367,1767.15,843.06,0.95,1789.84,835.57,0.95,1778.04,828.36,0.6,1832.02,863.53,0.96,1799.55,843.18,0.17,1788.15,971.03,0.99,1750.85,941.95,0.99,1761.24,1095.29,0.98,1749.45,1081.93,0.92,1731.04,1222.25,0.98,1739.77,1171.62,0.9,1559.17,1067.32,0.99,1550.52,1022.96,0.99,1378.5,1001.85,0.99,1432.48,893.79,0.98,1193.04,1083.3,0.97,1293.84,910.1,0.97
492,16.4,1767.07,842.89,0.95,1789.54,835.28,0.95,1777.96,828.59,0.6,1831.9,863.58,0.96,1798.96,844.51,0.17,1789.23,971.32,0.99,1750.48,945.14,0.99,1760.04,1097.55,0.98,1750.15,1084.96,0.93,1730.55,1221.66,0.98,1740.44,1173.71,0.91,1556.94,1068.46,0.99,1548.67,1025.53,0.99,1372.81,1010.77,0.99,1429.11,908.88,0.98,1191.84,1110.89,0.97,1291.88,939.8,0.97
493,16.433,1767.5,842.59,0.95,1790.06,835.1,0.95,1778.47,828.13,0.61,1832.04,863.49,0.96,1799.5,843.43,0.17,1788.82,973.58,0.99,1749.49,941.07,0.99,1760.61,1095.81,0.98,1751.05,1082.07,0.92,1730.44,1223.78,0.98,1743.64,1174.35,0.9,1555.82,1071.63,0.99,1544.6,1023.41,0.99,1373.41,1015.87,0.99,1431.31,890.93,0.98,1193.93,1079.37,0.98,1289.14,898.5,0.97
494,16.467,1767.17,842.91,0.96,1789.77,835.55,0.96,1777.93,828.65,0.63,1832.55,864.85,0.97,1799.06,844.75,0.18,1789.98,974.3,0.99,1750.75,942.83,0.99,1760.96,1099.32,0.98,1748.59,1078.79,0.93,1732.54,1223.56,0.98,1738.82,1168.33,0.91,1558.87,1069.88,0.99,1549.85,1024.24,0.99,1376.53,1012.89,0.99,1430.49,903.86,0.98,1190.48,1105.74,0.98,1285.35,937.99,0.97
495,16.5,1765.32,839.67,0.94,1786.19,833.25,0.93,1770.32,826.23,0.69,1827.18,867.86,0.91,1787.09,844.5,0.27,1783.23,974.03,0.99,1755.1,943.86,0.98,1755.65,1104.02,0.96,1746.43,1073.36,0.91,1738.45,1224.39,0.96,1748.19,1177.41,0.89,1549.0,1068.22,0.99,1536.76,1019.13,0.99,1352.36,1037.78,0.99,1404.87,913.25,0.98,1206.66,1015.17,0.96,1317.63,865.46,0.96
496,16.533,1767.18,841.03,0.94,1788.49,834.38,0.93,1772.59,826.68,0.7,1829.32,868.61,0.9,1789.35,844.09,0.28,1782.18,972.22,0.99,1758.64,946.27,0.98,1756.9,1101.05,0.96,1747.75,1070.54,0.9,1741.36,1222.84,0.96,1745.41,1169.29,0.88,1543.61,1069.1,0.99,1535.07,1021.93,0.98,1351.07,1032.0,0.99,1407.29,917.83,0.98,1203.34,1025.86,0.96,1312.19,874.35,0.96
497,16.567,1765.98,841.61,0.95,1787.72,834.76,0.93,1771.32,826.54,0.72,1829.77,868.2,0.9,1787.76,842.45,0.3,1784.19,974.92,0.99,1760.46,945.12,0.98,1758.17,1104.59,0.96,1747.67,1065.7,0.9,1744.44,1226.32,0.96,1746.04,1166.12,0.88,1545.4,1074.22,0.99,1537.01,1024.61,0.99,1347.86,1037.95,0.99,1404.58,920.78,0.98,1200.64,1027.84,0.96,1308.32,876.74,0.96
498,16.6,1765.57,840.2,0.93,1785.78,832.93,0.92,1771.69,827.09,0.67,1828.36,866.9,0.9,1791.36,846.23,0.27,1784.57,971.61,0.99,1760.89,950.03,0.98,1757.48,1101.24,0.96,1750.13,1077.35,0.91,1740.9,1224.08,0.96,1750.0,1175.6,0.88,1544.52,1075.16,0.99,1533.52,1028.81,0.99,1350.06,1034.49,0.99,1395.85,918.45,0.98,1205.64,1003.66,0.97,1296.27,854.09,0.96
499,16.633,1765.97,841.12,0.93,1785.07,833.63,0.92,1772.07,828.04,0.67,1826.31,866.98,0.9,1792.48,846.97,0.27,1783.46,970.79,0.99,1764.14,949.94,0.98,1756.87,1097.26,0.96,1751.69,1067.21,0.91,1740.18,1223.04,0.96,1748.0,1169.69,0.88,1542.59,1081.04,0.99,1532.84,1035.04,0.99,1354.14,1036.81,0.99,1392.9,926.83,0.98,1203.09,1002.74,0.96,1282.59,859.59,0.96
500,16.667,1768.22,840.82,0.93,1787.44,834.53,0.91,1774.67,827.65,0.65,1828.53,868.37,0.89,1794.35,845.54,0.26,1783.93,976.81,0.99,1764.54,947.09,0.98,1756.94,1104.39,0.96,1753.27,1071.46,0.9,1739.42,1219.97,0.95,1748.54,1170.96,0.86,1542.12,1087.0,0.99,1529.36,1036.91,0.99,1343.44,1044.69,0.99,1375.81,924.61,0.98,1206.63,973.4,0.96,1268.57,855.08,0.96
501,16.7,1767.67,845.46,0.96,1790.91,839.88,0.96,1779.29,831.42,0.71,1831.77,869.61,0.95,1799.63,846.16,0.23,1777.87,971.56,0.99,1756.99,941.66,0.99,1761.93,1106.56,0.98,1754.98,1091.61,0.94,1744.0,1224.85,0.98,1750.15,1175.83,0.92,1548.6,1083.15,0.99,1544.25,1040.54,0.99,1368.02,1027.41,0.98,1395.29,930.57,0.98,1182.32,1058.31,0.97,1243.46,903.92,0.96
502,16.733,1766.52,845.82,0.96,1789.06,839.4,0.95,1778.56,832.54,0.69,1830.96,868.04,0.95,1800.97,848.29,0.23,1775.8,967.27,0.99,1759.6,943.43,0.99,1758.4,1097.93,0.98,1754.84,1090.24,0.94,1742.38,1217.6,0.98,1747.81,1171.56,0.92,1546.32,1085.05,0.99,1542.87,1046.69,0.99,1367.94,1029.63,0.98,1393.84,945.22,0.98,1186.67,1035.54,0.97,1236.39,902.33,0.96
503,16.767,1766.3,846.43,0.96,1789.19,840.61,0.96,1777.5,832.97,0.69,1829.75,871.18,0.95,1796.78,849.36,0.21,1775.83,972.55,0.99,1754.45,943.09,0.99,1760.45,1105.83,0.98,1754.68,1088.6,0.93,1747.51,1222.15,0.98,1751.67,1175.66,0.9,1547.13,1087.51,0.99,1540.6,1046.3,0.99,1359.31,1036.84,0.99,1386.17,947.6,0.98,1182.17,1050.07,0.97,1229.42,917.72,0.97
504,16.8,1766.07,840.94,0.95,1787.56,836.16,0.94,1777.67,828.64,0.61,1824.39,869.08,0.95,1797.58,847.49,0.19,1772.94,969.52,0.99,1752.58,938.47,0.99,1763.25,1097.08,0.98,1751.75,1071.99,0.92,1750.02,1218.74,0.97,1748.57,1165.6,0.89,1546.79,1084.47,0.99,1542.49,1042.68,0.99,1355.24,1046.36,0.99,1383.19,956.92,0.98,1176.74,1085.38,0.97,1226.65,950.54,0.97
505,16.833,1766.73,843.54,0.96,1788.98,838.31,0.95,1778.79,830.83,0.7,1828.13,869.51,0.95,1798.34,847.84,0.24,1773.01,971.44,0.99,1755.23,938.58,0.99,1759.91,1098.88,0.98,1755.06,1082.08,0.93,1745.5,1215.75,0.98,1750.97,1169.19,0.89,1537.69,1087.4,0.99,1533.31,1038.87,0.99,1346.14,1067.97,0.99,1374.42,946.2,0.98,1173.94,1081.87,0.97,1211.51,913.04,0.97
506,16.867,1766.58,844.62,0.96,1788.3,838.21,0.95,1777.19,832.65,0.69,1827.38,868.43,0.95,1795.25,850.89,0.23,1773.74,969.23,0.99,1752.8,943.21,0.99,1760.66,1100.32,0.98,1753.77,1082.07,0.93,1748.43,1216.75,0.97,1750.53,1170.44,0.9,1539.93,1082.9,0.99,1533.75,1045.83,0.99,1348.86,1047.63,0.99,1367.72,978.35,0.98,1171.06,1060.25,0.97,1208.56,966.87,0.97
507,16.9,1766.28,845.27,0.95,1786.63,837.69,0.94,1776.91,834.76,0.63,1826.06,866.76,0.95,1797.62,855.07,0.22,1768.96,964.56,0.99,1759.25,950.85,0.99,1751.59,1092.42,0.97,1760.15,1086.84,0.94,1744.19,1209.75,0.97,1752.12,1171.4,0.92,1535.64,1077.98,0.99,1535.78,1051.29,0.99,1345.91,1031.32,0.99,1355.53,1001.36,0.99,1165.71,1049.82,0.98,1188.04,1004.53,0.97
508,16.933,1765.89,844.56,0.96,1787.24,837.34,0.96,1775.07,832.7,0.67,1826.16,867.37,0.96,1791.51,851.57,0.21,1775.28,968.75,0.99,1750.16,944.51,0.98,1760.08,1106.11,0.98,1747.42,1078.11,0.93,1749.81,1215.93,0.97,1746.66,1166.02,0.9,1542.32,1079.1,1.0,1533.77,1049.2,0.99,1346.76,1038.64,0.99,1352.98,1012.45,0.99,1156.67,1060.18,0.98,1180.85,1024.54,0.97
509,16.967,1766.28,846.46,0.94,1786.63,838.51,0.94,1776.88,835.6,0.62,1827.03,867.07,0.95,1797.78,855.26,0.21,1769.75,965.98,0.99,1759.95,952.29,0.99,1752.1,1097.98,0.97,1758.88,1091.86,0.94,1741.76,1208.91,0.97,1750.54,1171.14,0.92,1539.28,1077.7,1.0,1540.71,1050.97,0.99,1347.32,1052.11,0.99,1355.69,1022.43,0.99,1155.55,1084.01,0.98,1173.96,1041.38,0.97
