Frame,Time_Sec,Nose_x,Nose_y,Nose_conf,Left_Eye_x,Left_Eye_y,Left_Eye_conf,Right_Eye_x,Right_Eye_y,Right_Eye_conf,Left_Ear_x,Left_Ear_y,Left_Ear_conf,Right_Ear_x,Right_Ear_y,Right_Ear_conf,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_conf,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_conf,Left_Elbow_x,Left_Elbow_y,Left_Elbow_conf,Right_Elbow_x,Right_Elbow_y,Right_Elbow_conf,Left_Wrist_x,Left_Wrist_y,Left_Wrist_conf,Right_Wrist_x,Right_Wrist_y,Right_Wrist_conf,Left_Hip_x,Left_Hip_y,Left_Hip_conf,Right_Hip_x,Right_Hip_y,Right_Hip_conf,Left_Knee_x,Left_Knee_y,Left_Knee_conf,Right_Knee_x,Right_Knee_y,Right_Knee_conf,Left_Ankle_x,Left_Ankle_y,Left_Ankle_conf,Right_Ankle_x,Right_Ankle_y,Right_Ankle_conf
383,12.767,1792.37,1096.85,0.9,1811.61,1092.75,0.9,1801.68,1086.04,0.54,1841.38,1126.6,0.93,1811.33,1105.57,0.23,1783.26,1215.65,0.99,1746.6,1185.52,0.98,1813.26,1351.92,0.96,1754.56,1315.42,0.93,1818.64,1466.38,0.95,1777.86,1408.52,0.89,1550.31,1294.34,0.99,1541.5,1262.9,0.99,1338.71,1352.94,0.99,1349.75,1323.79,0.98,1101.76,1456.76,0.96,1137.81,1442.09,0.95
384,12.8,1792.55,1095.17,0.9,1811.5,1091.54,0.89,1803.02,1084.75,0.52,1839.95,1126.77,0.93,1814.76,1105.43,0.23,1778.59,1214.27,0.99,1752.33,1187.52,0.98,1809.02,1348.6,0.96,1769.57,1321.3,0.93,1819.05,1468.53,0.95,1783.41,1412.2,0.89,1545.64,1297.32,0.99,1542.78,1267.27,0.99,1331.65,1351.43,0.99,1346.37,1323.39,0.98,1089.58,1451.56,0.95,1128.94,1436.27,0.95
385,12.833,1793.92,1091.19,0.89,1814.02,1089.16,0.89,1802.23,1082.18,0.43,1839.55,1128.89,0.94,1821.72,1103.94,0.16,1785.11,1214.45,0.99,1756.9,1184.46,0.98,1805.46,1341.16,0.98,1772.21,1327.17,0.89,1808.29,1469.37,0.95,1776.25,1418.33,0.81,1542.45,1296.47,1.0,1534.04,1261.89,0.99,1362.23,1354.39,0.99,1373.16,1323.82,0.99,1103.71,1444.18,0.97,1122.7,1429.4,0.95
386,12.867,1795.38,1089.13,0.87,1814.77,1087.48,0.87,1803.61,1080.91,0.41,1838.88,1128.45,0.94,1823.25,1104.18,0.17,1788.07,1216.21,0.99,1755.86,1183.96,0.97,1808.59,1347.63,0.98,1765.84,1325.37,0.88,1810.78,1471.58,0.95,1772.09,1414.48,0.8,1552.23,1293.96,1.0,1542.23,1258.37,0.99,1375.54,1348.41,0.99,1386.34,1313.71,0.99,1100.06,1441.17,0.97,1118.21,1424.5,0.96
387,12.9,1795.7,1091.87,0.89,1815.6,1089.93,0.89,1803.82,1082.86,0.46,1839.63,1130.51,0.94,1822.41,1105.44,0.18,1785.44,1215.52,0.99,1757.04,1186.56,0.97,1805.91,1341.73,0.98,1770.95,1329.42,0.89,1808.49,1470.28,0.95,1776.29,1420.48,0.8,1541.01,1298.37,1.0,1531.9,1263.66,0.99,1361.88,1347.78,0.99,1369.22,1317.78,0.99,1092.46,1430.44,0.97,1101.26,1414.59,0.96
388,12.933,1794.76,1092.84,0.9,1814.87,1090.28,0.9,1802.49,1083.1,0.48,1839.48,1129.95,0.94,1820.49,1104.87,0.18,1786.6,1216.73,0.99,1757.58,1187.91,0.97,1806.59,1345.11,0.98,1770.9,1331.38,0.88,1808.49,1468.97,0.95,1774.74,1418.32,0.8,1540.95,1302.23,1.0,1530.36,1267.55,0.99,1363.17,1345.83,0.99,1362.97,1320.01,0.99,1097.6,1412.39,0.98,1097.61,1401.41,0.97
389,12.967,1793.26,1092.45,0.88,1813.27,1089.52,0.89,1802.02,1083.33,0.43,1839.64,1129.14,0.94,1823.21,1106.06,0.17,1785.48,1216.27,0.99,1761.5,1191.36,0.97,1803.66,1340.04,0.98,1777.39,1332.05,0.89,1805.47,1467.2,0.96,1779.19,1421.77,0.8,1533.8,1304.23,1.0,1525.24,1271.12,0.99,1352.73,1341.51,0.99,1349.9,1320.91,0.99,1098.76,1398.3,0.98,1096.25,1392.38,0.97
390,13.0,1792.92,1094.33,0.92,1814.83,1092.71,0.9,1802.99,1084.18,0.55,1841.79,1131.01,0.93,1819.66,1103.99,0.23,1785.12,1223.47,0.99,1757.74,1185.88,0.98,1805.8,1344.65,0.98,1769.58,1311.18,0.9,1815.99,1469.55,0.96,1778.85,1411.55,0.82,1531.05,1308.43,1.0,1520.89,1270.53,0.99,1344.42,1327.8,0.99,1333.97,1296.68,0.98,1109.38,1390.43,0.97,1109.61,1368.19,0.95
391,13.033,1793.68,1092.94,0.91,1814.65,1090.73,0.92,1802.48,1082.95,0.47,1841.08,1132.01,0.95,1820.93,1105.67,0.16,1789.34,1222.3,1.0,1753.05,1187.48,0.97,1810.15,1345.0,0.98,1758.89,1319.26,0.86,1810.09,1471.84,0.96,1774.01,1415.96,0.75,1524.3,1312.53,1.0,1508.31,1272.64,0.99,1332.52,1324.08,0.99,1332.15,1290.85,0.99,1094.35,1347.92,0.98,1096.7,1330.18,0.97
392,13.067,1792.87,1094.17,0.92,1815.38,1093.46,0.91,1803.56,1083.97,0.57,1841.51,1133.49,0.93,1819.47,1104.38,0.24,1787.53,1227.67,1.0,1754.7,1185.65,0.98,1810.33,1353.55,0.98,1760.15,1307.98,0.89,1817.88,1473.86,0.96,1776.73,1407.71,0.81,1526.64,1308.34,1.0,1513.27,1268.94,0.99,1323.34,1298.01,0.99,1319.45,1272.29,0.98,1104.01,1335.13,0.97,1114.43,1316.59,0.96
393,13.1,1792.83,1094.74,0.94,1815.46,1094.93,0.92,1803.8,1084.69,0.62,1841.5,1135.7,0.93,1819.61,1104.5,0.25,1785.27,1227.7,1.0,1757.95,1184.04,0.98,1808.54,1352.13,0.98,1776.26,1314.7,0.91,1815.41,1470.65,0.96,1782.36,1412.16,0.82,1532.02,1304.68,1.0,1520.07,1259.21,0.99,1335.22,1307.77,0.99,1328.65,1247.74,0.98,1110.79,1346.35,0.97,1106.05,1274.23,0.96
394,13.133,1792.32,1096.85,0.94,1813.32,1094.83,0.92,1804.42,1085.03,0.64,1842.27,1132.86,0.92,1816.32,1104.98,0.26,1781.17,1224.95,0.99,1747.48,1182.9,0.98,1815.69,1357.57,0.97,1759.08,1314.61,0.91,1820.04,1471.75,0.97,1783.4,1410.0,0.86,1525.86,1314.94,1.0,1512.6,1269.75,0.99,1322.1,1303.59,0.99,1334.65,1225.33,0.99,1103.8,1320.56,0.98,1126.11,1224.48,0.98
395,13.167,1791.91,1098.04,0.95,1814.06,1095.95,0.94,1803.47,1084.49,0.72,1843.83,1132.53,0.92,1813.75,1101.1,0.28,1784.88,1227.03,0.99,1743.54,1177.43,0.98,1819.34,1360.68,0.98,1750.99,1309.17,0.91,1823.12,1475.58,0.97,1779.69,1407.11,0.85,1529.83,1314.16,0.99,1511.82,1262.99,0.99,1330.64,1300.26,0.99,1346.26,1199.62,0.98,1110.74,1303.35,0.98,1140.85,1174.28,0.98
396,13.2,1791.86,1096.02,0.97,1813.93,1094.45,0.96,1804.32,1082.52,0.77,1843.12,1132.4,0.93,1815.29,1099.92,0.3,1784.22,1226.63,0.99,1745.87,1175.86,0.99,1819.36,1359.81,0.98,1754.81,1309.38,0.91,1822.96,1475.32,0.98,1782.44,1409.36,0.86,1529.75,1314.86,0.99,1513.29,1261.74,0.99,1333.0,1295.04,0.99,1352.43,1183.62,0.98,1119.07,1295.99,0.98,1153.47,1146.85,0.98
397,13.233,1790.9,1095.59,0.97,1813.03,1094.24,0.96,1804.23,1082.05,0.79,1843.36,1132.15,0.93,1817.63,1099.08,0.31,1784.73,1225.48,0.99,1750.05,1174.2,0.99,1816.16,1351.0,0.98,1760.42,1309.63,0.92,1818.74,1475.92,0.98,1785.52,1413.11,0.88,1528.85,1318.32,0.99,1513.84,1262.61,0.99,1342.41,1297.86,0.99,1364.27,1168.35,0.98,1121.34,1289.55,0.98,1163.98,1122.2,0.98
398,13.267,1791.01,1093.64,0.96,1814.45,1094.75,0.95,1803.22,1083.09,0.74,1841.13,1136.72,0.92,1818.78,1101.71,0.28,1782.16,1228.59,1.0,1758.2,1178.56,0.98,1812.04,1349.07,0.98,1784.61,1312.7,0.9,1818.41,1475.2,0.97,1782.9,1412.55,0.84,1534.45,1297.62,0.99,1523.71,1245.56,0.99,1363.58,1258.59,0.99,1374.24,1157.34,0.98,1140.53,1250.31,0.98,1168.88,1108.16,0.97
399,13.3,1790.54,1094.32,0.97,1813.74,1089.94,0.96,1804.93,1079.46,0.76,1848.88,1125.98,0.95,1821.28,1096.24,0.29,1792.17,1230.44,1.0,1751.54,1177.59,0.99,1825.67,1351.62,0.98,1769.41,1316.35,0.9,1806.6,1474.1,0.98,1780.07,1404.8,0.84,1531.96,1328.92,1.0,1514.75,1264.6,1.0,1329.64,1305.91,1.0,1376.88,1138.16,0.99,1123.68,1289.94,0.99,1178.38,1105.08,0.99
400,13.333,1793.99,1088.3,0.94,1812.37,1085.6,0.92,1800.21,1077.29,0.73,1844.24,1127.65,0.89,1807.91,1100.46,0.32,1787.05,1223.96,0.99,1751.47,1170.97,0.98,1817.11,1350.59,0.96,1759.62,1296.97,0.88,1808.93,1469.38,0.95,1777.68,1410.63,0.8,1519.14,1328.98,0.99,1493.9,1262.91,0.99,1312.46,1317.73,0.99,1333.42,1146.02,0.99,1155.01,1221.98,0.98,1192.62,1063.32,0.98
401,13.367,1792.65,1088.14,0.94,1811.15,1085.91,0.92,1798.76,1077.46,0.73,1842.83,1128.18,0.88,1805.91,1100.67,0.33,1784.95,1224.42,0.99,1752.57,1169.78,0.98,1815.72,1349.51,0.96,1761.15,1292.29,0.89,1811.23,1473.17,0.94,1780.0,1409.77,0.8,1521.88,1330.67,0.99,1498.36,1263.43,0.99,1315.14,1318.25,0.99,1338.16,1141.81,0.99,1161.79,1218.87,0.98,1196.82,1052.42,0.98
402,13.4,1793.72,1088.8,0.95,1812.84,1085.74,0.94,1799.48,1077.21,0.76,1845.55,1128.08,0.9,1806.5,1100.21,0.32,1787.74,1227.27,0.99,1750.24,1168.87,0.98,1814.59,1353.52,0.96,1753.89,1286.71,0.88,1811.78,1475.27,0.95,1779.14,1406.24,0.8,1521.7,1330.23,0.99,1496.26,1262.24,0.99,1316.06,1318.56,0.99,1344.8,1143.54,0.99,1159.75,1219.57,0.98,1205.88,1053.05,0.98
403,13.433,1794.04,1088.41,0.94,1812.9,1085.4,0.93,1800.09,1077.22,0.74,1844.9,1126.96,0.9,1807.49,1099.85,0.33,1786.6,1224.19,0.99,1751.23,1169.4,0.98,1815.14,1349.5,0.96,1758.01,1290.56,0.88,1814.32,1473.52,0.95,1779.23,1405.49,0.8,1519.45,1331.57,0.99,1495.66,1265.14,0.99,1309.77,1322.45,0.99,1339.13,1149.68,0.99,1156.61,1238.91,0.98,1206.25,1073.63,0.98
404,13.467,1791.44,1093.64,0.97,1815.76,1089.61,0.97,1805.16,1077.7,0.79,1851.16,1125.08,0.95,1819.09,1092.47,0.3,1798.98,1233.12,1.0,1748.63,1171.54,0.99,1828.34,1352.63,0.98,1753.58,1302.03,0.89,1810.39,1477.45,0.98,1773.0,1395.3,0.83,1535.36,1331.63,1.0,1512.34,1260.92,0.99,1327.82,1311.06,1.0,1376.89,1128.64,0.99,1129.77,1288.22,0.99,1185.2,1085.94,0.99
405,13.5,1790.52,1094.49,0.97,1814.06,1090.14,0.96,1804.76,1078.93,0.77,1849.52,1125.45,0.95,1820.51,1094.41,0.28,1796.84,1230.0,1.0,1749.82,1173.64,0.99,1826.41,1348.97,0.98,1759.11,1306.27,0.9,1809.06,1475.3,0.98,1774.28,1398.69,0.85,1536.12,1331.7,1.0,1514.06,1265.84,1.0,1334.19,1307.76,1.0,1378.23,1140.19,0.99,1128.59,1275.87,0.99,1178.72,1093.32,0.99
406,13.533,1790.71,1095.35,0.97,1814.39,1094.38,0.96,1804.17,1080.45,0.81,1846.65,1132.54,0.93,1817.62,1095.65,0.32,1789.28,1229.03,0.99,1750.88,1172.79,0.99,1820.95,1359.18,0.98,1755.41,1309.14,0.92,1819.05,1477.84,0.98,1778.57,1408.15,0.88,1534.0,1321.65,0.99,1515.51,1263.21,0.99,1347.61,1291.57,0.99,1368.08,1158.97,0.98,1127.94,1260.87,0.98,1170.77,1083.67,0.98
407,13.567,1791.22,1094.53,0.97,1814.59,1092.87,0.97,1803.6,1079.61,0.8,1845.8,1130.32,0.94,1814.16,1094.81,0.3,1791.0,1229.47,1.0,1742.69,1168.71,0.99,1824.78,1364.33,0.98,1738.34,1299.58,0.9,1822.88,1480.99,0.98,1773.06,1402.5,0.86,1529.95,1320.98,0.99,1508.4,1260.44,0.99,1337.4,1299.37,0.99,1359.18,1164.62,0.98,1119.8,1295.2,0.98,1163.31,1123.46,0.98
408,13.6,1791.96,1094.87,0.96,1813.96,1093.53,0.95,1804.86,1081.39,0.74,1842.91,1132.08,0.93,1816.33,1099.32,0.28,1784.0,1226.94,0.99,1744.77,1176.58,0.98,1818.56,1360.44,0.98,1752.54,1309.17,0.9,1820.61,1474.86,0.97,1779.65,1407.2,0.85,1527.01,1316.82,0.99,1509.78,1264.53,0.99,1331.22,1292.7,0.99,1350.19,1186.8,0.98,1120.67,1294.45,0.98,1152.94,1150.05,0.98
409,13.633,1790.84,1095.55,0.95,1812.82,1093.83,0.94,1802.93,1081.98,0.68,1842.05,1131.69,0.93,1813.88,1099.39,0.24,1786.66,1228.36,0.99,1740.25,1174.64,0.98,1823.17,1365.41,0.98,1738.33,1298.28,0.89,1823.72,1476.1,0.97,1773.73,1398.91,0.83,1530.89,1316.14,0.99,1510.56,1264.6,0.99,1330.65,1296.72,0.99,1345.11,1203.45,0.98,1111.58,1302.58,0.98,1143.35,1179.0,0.98
410,13.667,1790.69,1095.49,0.94,1812.42,1093.37,0.93,1802.04,1082.64,0.64,1841.87,1131.45,0.93,1812.46,1101.52,0.23,1785.57,1226.98,0.99,1738.87,1177.83,0.98,1821.98,1363.91,0.98,1735.51,1298.78,0.88,1822.74,1474.27,0.97,1775.89,1402.96,0.83,1529.5,1314.37,1.0,1509.77,1269.01,0.99,1326.8,1292.61,0.99,1335.3,1227.67,0.98,1106.87,1312.48,0.98,1133.27,1231.8,0.98
411,13.7,1791.77,1092.74,0.92,1814.07,1093.05,0.91,1802.67,1082.65,0.57,1839.17,1134.12,0.93,1818.84,1102.53,0.23,1786.53,1229.55,1.0,1753.14,1182.19,0.98,1811.22,1357.42,0.98,1763.26,1305.9,0.88,1817.52,1474.23,0.96,1776.29,1405.03,0.79,1538.62,1301.48,1.0,1523.73,1256.14,0.99,1346.11,1299.45,0.99,1338.82,1243.7,0.98,1112.86,1335.23,0.98,1110.81,1267.37,0.96
412,13.733,1791.01,1091.79,0.89,1811.55,1089.86,0.89,1800.89,1082.99,0.42,1838.99,1131.81,0.95,1823.12,1107.15,0.16,1789.09,1221.86,1.0,1758.25,1191.53,0.97,1811.28,1348.7,0.98,1771.66,1328.39,0.88,1808.66,1470.47,0.96,1779.41,1418.88,0.78,1529.61,1306.44,1.0,1517.06,1269.58,1.0,1335.72,1300.57,0.99,1341.08,1274.25,0.99,1094.47,1319.84,0.99,1103.35,1311.94,0.98
413,13.767,1790.24,1093.22,0.92,1812.32,1092.45,0.91,1801.06,1083.4,0.58,1838.33,1132.07,0.93,1818.31,1103.68,0.25,1783.62,1224.48,0.99,1759.95,1186.64,0.98,1808.76,1352.4,0.98,1778.38,1318.39,0.9,1818.23,1472.52,0.96,1782.34,1412.88,0.83,1531.09,1303.7,1.0,1522.1,1265.14,0.99,1331.65,1309.12,0.99,1325.23,1279.37,0.98,1101.78,1348.85,0.97,1102.52,1324.07,0.96
414,13.8,1790.81,1093.33,0.91,1812.37,1092.15,0.89,1801.1,1084.01,0.56,1837.92,1131.25,0.92,1818.38,1104.79,0.25,1783.12,1223.94,0.99,1759.9,1189.22,0.98,1809.05,1352.93,0.98,1781.54,1323.64,0.91,1816.41,1468.6,0.96,1781.33,1412.35,0.84,1537.49,1302.72,1.0,1529.38,1266.07,0.99,1348.49,1318.34,0.99,1339.75,1288.47,0.98,1103.62,1373.12,0.97,1103.48,1350.61,0.95
415,13.833,1790.3,1094.47,0.91,1811.49,1093.03,0.89,1800.23,1085.44,0.54,1837.36,1131.5,0.93,1818.15,1106.13,0.24,1783.99,1223.2,0.99,1762.82,1191.22,0.98,1809.43,1354.61,0.97,1787.16,1329.22,0.9,1815.16,1468.2,0.95,1782.71,1414.77,0.83,1545.93,1298.42,1.0,1539.64,1264.05,0.99,1356.41,1321.75,0.99,1348.67,1297.46,0.98,1102.88,1388.47,0.96,1105.0,1375.35,0.95
416,13.867,1790.41,1092.56,0.92,1811.83,1091.11,0.9,1799.3,1082.82,0.56,1837.51,1129.49,0.93,1814.54,1102.73,0.24,1786.8,1224.22,0.99,1755.05,1185.43,0.98,1811.95,1355.9,0.98,1766.6,1313.62,0.89,1818.29,1472.78,0.96,1773.49,1406.02,0.81,1546.48,1300.77,1.0,1534.31,1263.51,0.99,1355.25,1333.85,0.99,1342.99,1307.88,0.98,1103.93,1401.8,0.97,1103.84,1388.89,0.95
417,13.9,1790.0,1093.06,0.91,1810.99,1092.13,0.89,1800.08,1084.26,0.53,1836.51,1131.5,0.93,1818.46,1105.54,0.23,1781.77,1220.5,0.99,1765.01,1189.24,0.98,1804.72,1345.91,0.97,1788.14,1322.46,0.91,1815.1,1467.6,0.95,1782.53,1413.92,0.85,1544.76,1299.42,1.0,1540.99,1265.6,0.99,1353.73,1337.27,0.99,1345.89,1316.32,0.98,1101.09,1409.01,0.97,1099.94,1397.32,0.95
418,13.933,1790.83,1094.06,0.91,1812.08,1092.58,0.9,1800.07,1084.78,0.55,1838.11,1130.98,0.93,1816.72,1105.15,0.23,1785.01,1222.2,0.99,1761.86,1188.15,0.98,1808.64,1351.22,0.97,1779.77,1319.54,0.9,1817.11,1469.7,0.96,1777.25,1410.23,0.83,1547.81,1300.49,1.0,1541.73,1265.62,0.99,1356.03,1339.08,0.99,1352.07,1315.94,0.98,1099.83,1418.63,0.96,1106.98,1407.46,0.95
419,13.967,1789.93,1092.4,0.89,1809.86,1089.43,0.89,1798.07,1083.14,0.43,1836.67,1128.49,0.94,1819.64,1104.84,0.16,1784.55,1215.32,0.99,1759.82,1188.89,0.97,1806.08,1342.98,0.98,1779.24,1334.69,0.87,1806.21,1466.5,0.95,1777.49,1419.76,0.79,1541.55,1302.72,1.0,1534.63,1268.94,0.99,1358.66,1352.18,0.99,1367.48,1324.86,0.99,1089.79,1436.05,0.97,1100.17,1420.99,0.96
420,14.0,1790.59,1092.58,0.89,1811.11,1090.4,0.9,1799.08,1083.63,0.44,1838.95,1131.21,0.95,1821.42,1106.19,0.16,1784.03,1215.46,0.99,1763.18,1189.82,0.97,1800.77,1339.35,0.97,1783.34,1335.74,0.88,1804.74,1464.11,0.95,1783.1,1425.61,0.8,1547.79,1300.22,1.0,1543.61,1268.53,0.99,1373.34,1351.66,0.99,1386.17,1326.26,0.99,1106.71,1440.1,0.97,1123.85,1426.2,0.96
421,14.033,1790.72,1091.7,0.86,1810.12,1088.83,0.86,1799.86,1083.79,0.38,1835.6,1128.44,0.94,1823.89,1107.46,0.17,1776.8,1212.87,0.99,1767.26,1195.62,0.98,1796.15,1337.39,0.97,1796.83,1348.18,0.9,1797.91,1460.78,0.95,1788.78,1431.29,0.81,1533.49,1304.77,1.0,1535.65,1276.25,0.99,1355.4,1362.5,0.99,1369.1,1341.92,0.99,1095.78,1446.24,0.97,1117.0,1431.84,0.95
422,14.067,1791.93,1091.14,0.87,1811.44,1088.61,0.88,1800.69,1082.87,0.39,1837.3,1128.85,0.95,1823.26,1106.46,0.16,1783.05,1215.68,0.99,1760.02,1191.16,0.98,1804.43,1342.34,0.98,1781.15,1336.43,0.89,1804.0,1465.9,0.95,1779.7,1421.87,0.8,1542.26,1305.82,1.0,1536.83,1274.19,0.99,1364.52,1363.92,0.99,1377.16,1338.43,0.99,1106.06,1449.06,0.97,1129.72,1434.34,0.95
423,14.1,1791.45,1092.89,0.88,1811.27,1090.25,0.88,1800.05,1084.49,0.41,1837.13,1129.76,0.95,1822.04,1107.37,0.17,1781.51,1215.49,0.99,1761.97,1193.11,0.98,1799.67,1339.14,0.98,1783.62,1338.6,0.9,1802.85,1463.35,0.95,1782.08,1424.34,0.81,1540.19,1304.38,1.0,1536.77,1273.83,0.99,1361.75,1367.75,0.99,1374.98,1344.77,0.99,1103.49,1451.11,0.97,1126.21,1438.34,0.95
424,14.133,1792.24,1092.95,0.89,1812.3,1090.56,0.9,1800.31,1083.8,0.42,1838.14,1130.78,0.95,1820.56,1106.24,0.16,1786.31,1218.93,0.99,1756.83,1189.25,0.97,1807.16,1346.25,0.98,1771.4,1330.37,0.87,1808.4,1469.36,0.96,1777.72,1422.09,0.78,1542.22,1308.51,1.0,1532.99,1274.43,0.99,1359.77,1376.7,0.99,1371.64,1351.25,0.99,1102.99,1456.45,0.97,1127.27,1444.47,0.95
425,14.167,1791.77,1093.11,0.89,1811.68,1090.4,0.9,1800.27,1083.96,0.41,1838.26,1130.04,0.95,1822.05,1106.13,0.15,1786.38,1218.32,0.99,1760.11,1190.17,0.97,1808.6,1349.04,0.98,1778.33,1335.5,0.88,1808.36,1470.18,0.96,1777.44,1419.59,0.79,1542.41,1308.47,1.0,1534.97,1274.63,0.99,1357.25,1375.68,0.99,1370.44,1350.2,0.99,1100.75,1456.17,0.97,1125.17,1442.26,0.95
426,14.2,1791.38,1093.27,0.88,1811.46,1090.36,0.89,1799.97,1084.4,0.41,1838.95,1129.77,0.95,1822.56,1106.65,0.16,1784.37,1216.37,0.99,1763.06,1191.27,0.98,1805.46,1346.11,0.98,1785.71,1342.19,0.89,1804.65,1467.21,0.96,1781.18,1423.82,0.81,1543.25,1307.83,1.0,1538.71,1275.62,0.99,1365.76,1372.37,0.99,1379.93,1344.86,0.99,1105.26,1457.25,0.97,1128.71,1442.61,0.96
427,14.233,1791.43,1092.87,0.89,1811.67,1090.22,0.9,1800.03,1084.13,0.41,1839.09,1130.18,0.95,1822.34,1106.72,0.15,1783.47,1216.21,0.99,1761.88,1190.6,0.97,1802.75,1341.39,0.98,1783.85,1337.88,0.88,1803.44,1464.62,0.96,1781.63,1423.8,0.8,1541.91,1306.37,1.0,1537.12,1274.22,0.99,1367.81,1369.65,0.99,1381.52,1341.28,0.99,1108.09,1456.09,0.97,1132.73,1440.49,0.96
428,14.267,1790.65,1093.36,0.9,1811.3,1090.09,0.91,1798.81,1083.71,0.44,1840.67,1129.01,0.96,1820.59,1104.89,0.15,1787.7,1218.26,0.99,1758.74,1187.72,0.97,1807.45,1347.66,0.98,1774.18,1331.69,0.88,1808.76,1470.37,0.96,1776.92,1418.3,0.79,1544.67,1307.22,1.0,1535.81,1272.55,0.99,1369.59,1372.5,0.99,1382.38,1341.87,0.99,1108.68,1459.32,0.97,1131.82,1445.53,0.96
429,14.3,1791.27,1093.58,0.9,1811.82,1090.77,0.91,1799.13,1084.19,0.45,1840.14,1130.51,0.95,1819.65,1105.93,0.15,1788.79,1219.46,0.99,1758.21,1187.57,0.97,1810.2,1349.9,0.98,1772.69,1330.71,0.88,1808.07,1469.37,0.96,1773.7,1414.6,0.81,1549.66,1305.68,1.0,1540.1,1270.46,0.99,1376.1,1370.01,0.99,1389.24,1337.42,0.99,1112.62,1460.74,0.98,1138.77,1445.5,0.97
430,14.333,1792.56,1097.41,0.9,1812.17,1092.67,0.9,1801.7,1085.98,0.53,1843.45,1127.09,0.93,1811.94,1105.67,0.21,1786.95,1220.03,0.99,1748.63,1186.43,0.98,1816.32,1359.65,0.96,1756.8,1316.86,0.91,1821.26,1470.22,0.95,1777.79,1407.51,0.86,1557.84,1304.04,0.99,1546.78,1270.77,0.99,1358.15,1361.52,0.99,1365.38,1325.86,0.99,1112.4,1461.66,0.97,1138.25,1442.85,0.96
431,14.367,1792.77,1096.96,0.89,1811.64,1092.09,0.89,1802.52,1086.24,0.5,1842.58,1126.47,0.93,1814.97,1106.9,0.21,1785.23,1218.36,0.99,1752.65,1188.85,0.98,1814.72,1359.59,0.96,1766.11,1324.41,0.92,1821.61,1469.53,0.95,1782.21,1412.18,0.87,1561.35,1302.09,0.99,1553.26,1270.92,0.99,1367.02,1355.36,0.99,1374.82,1319.99,0.99,1117.36,1459.11,0.97,1144.18,1440.26,0.97
432,14.4,1791.22,1096.72,0.87,1808.8,1091.29,0.85,1801.75,1087.72,0.47,1839.04,1123.41,0.91,1817.03,1109.4,0.24,1771.77,1207.78,0.99,1765.58,1196.03,0.99,1791.64,1334.52,0.96,1794.51,1333.86,0.95,1807.5,1455.21,0.95,1795.45,1420.21,0.91,1546.1,1296.02,0.99,1552.37,1272.94,0.99,1347.75,1359.93,0.99,1356.19,1341.58,0.99,1113.87,1457.04,0.97,1131.31,1446.4,0.97
433,14.433,1792.93,1097.01,0.88,1811.28,1092.29,0.87,1802.28,1086.56,0.49,1840.51,1125.54,0.92,1813.07,1106.72,0.23,1782.2,1214.67,0.99,1752.84,1188.4,0.98,1810.59,1348.7,0.96,1770.7,1320.34,0.93,1818.72,1465.14,0.95,1786.43,1412.93,0.89,1551.5,1299.48,0.99,1544.48,1269.61,0.99,1350.6,1358.62,0.99,1351.92,1332.17,0.99,1113.92,1459.66,0.97,1134.36,1446.37,0.97
434,14.467,1792.15,1096.68,0.89,1810.59,1091.51,0.88,1801.34,1086.05,0.5,1841.37,1124.21,0.93,1812.38,1105.85,0.22,1784.41,1215.41,0.99,1751.12,1186.49,0.98,1808.92,1350.52,0.96,1763.59,1316.34,0.93,1819.94,1466.35,0.95,1784.62,1412.08,0.89,1553.96,1296.86,0.99,1544.49,1265.97,0.99,1356.95,1356.44,0.99,1352.65,1327.57,0.99,1114.78,1456.73,0.97,1133.86,1444.45,0.97
435,14.5,1791.68,1097.37,0.89,1810.41,1091.96,0.89,1800.43,1086.36,0.49,1841.77,1124.31,0.93,1810.73,1105.62,0.21,1787.4,1217.4,0.99,1747.49,1185.24,0.98,1813.31,1353.15,0.96,1753.72,1309.2,0.92,1822.7,1469.06,0.95,1779.71,1408.09,0.88,1554.23,1298.16,0.99,1541.59,1265.86,0.99,1353.3,1356.4,0.99,1350.64,1327.93,0.99,1112.58,1457.67,0.97,1132.83,1445.18,0.97
436,14.533,1790.89,1098.65,0.91,1810.54,1093.56,0.91,1799.38,1087.2,0.54,1843.05,1126.54,0.93,1808.64,1105.82,0.21,1788.42,1219.11,0.99,1746.36,1184.56,0.98,1816.62,1358.19,0.96,1751.91,1311.26,0.92,1823.14,1470.31,0.95,1779.06,1405.79,0.88,1554.44,1296.5,0.99,1541.3,1263.24,0.99,1353.06,1353.23,0.99,1353.89,1323.55,0.99,1111.23,1459.04,0.97,1134.11,1447.15,0.97
437,14.567,1790.53,1098.86,0.89,1809.39,1094.06,0.88,1800.19,1088.79,0.5,1840.81,1127.27,0.92,1812.71,1109.04,0.22,1779.28,1214.76,0.99,1757.48,1192.49,0.98,1805.11,1345.92,0.96,1782.43,1329.38,0.94,1813.01,1461.21,0.95,1790.32,1418.52,0.9,1546.96,1295.15,0.99,1544.63,1266.89,0.99,1349.76,1351.05,0.99,1356.24,1324.26,0.99,1112.0,1456.83,0.97,1134.49,1445.53,0.96
