Frame,Time_Sec,Nose_x,Nose_y,Nose_conf,Left_Eye_x,Left_Eye_y,Left_Eye_conf,Right_Eye_x,Right_Eye_y,Right_Eye_conf,Left_Ear_x,Left_Ear_y,Left_Ear_conf,Right_Ear_x,Right_Ear_y,Right_Ear_conf,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_conf,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_conf,Left_Elbow_x,Left_Elbow_y,Left_Elbow_conf,Right_Elbow_x,Right_Elbow_y,Right_Elbow_conf,Left_Wrist_x,Left_Wrist_y,Left_Wrist_conf,Right_Wrist_x,Right_Wrist_y,Right_Wrist_conf,Left_Hip_x,Left_Hip_y,Left_Hip_conf,Right_Hip_x,Right_Hip_y,Right_Hip_conf,Left_Knee_x,Left_Knee_y,Left_Knee_conf,Right_Knee_x,Right_Knee_y,Right_Knee_conf,Left_Ankle_x,Left_Ankle_y,Left_Ankle_conf,Right_Ankle_x,Right_Ankle_y,Right_Ankle_conf,norm_Nose_x,norm_Nose_y,norm_Left_Eye_x,norm_Left_Eye_y,norm_Right_Eye_x,norm_Right_Eye_y,norm_Left_Ear_x,norm_Left_Ear_y,norm_Right_Ear_x,norm_Right_Ear_y,norm_Left_Shoulder_x,norm_Left_Shoulder_y,norm_Right_Shoulder_x,norm_Right_Shoulder_y,norm_Left_Elbow_x,norm_Left_Elbow_y,norm_Right_Elbow_x,norm_Right_Elbow_y,norm_Left_Wrist_x,norm_Left_Wrist_y,norm_Right_Wrist_x,norm_Right_Wrist_y,norm_Left_Hip_x,norm_Left_Hip_y,norm_Right_Hip_x,norm_Right_Hip_y,norm_Left_Knee_x,norm_Left_Knee_y,norm_Right_Knee_x,norm_Right_Knee_y,norm_Left_Ankle_x,norm_Left_Ankle_y,norm_Right_Ankle_x,norm_Right_Ankle_y
185,6.167,1699.21,863.32,0.88,1719.86,858.18,0.93,1706.76,852.36,0.4,1758.47,886.39,0.97,1737.75,863.44,0.12,1728.07,991.39,0.99,1697.13,938.08,0.92,1723.9,1121.02,0.97,1676.83,1030.78,0.54,1735.23,1255.7,0.93,1707.82,1174.35,0.41,1517.49,1064.7,0.99,1509.02,1023.63,0.97,1345.73,1099.65,0.99,1329.17,1066.72,0.96,1121.56,1191.23,0.97,1137.18,1172.26,0.93,0.8665718510373945,-0.8427586588199166,0.9628032442450097,-0.8667116545142098,0.9017557260358204,-0.8938335290163075,1.1427303189058358,-0.7352497851492293,1.0461727175856517,-0.8421994449126569,1.0010627957333647,-0.24593761629694547,0.8568788099782257,-0.4943683945970905,0.981630112456089,0.35815320702040276,0.76227845733345,-0.06237565123893158,1.034429225533197,0.9857776156015993,0.9066954488832814,0.6066771876384244,0.019735590810374987,0.09569547987982563,-0.019735590810376045,-0.09569547987982509,-0.7806859151140848,0.25856653036922894,-0.8578574343159305,0.10510891398536472,-1.8253440950342423,0.6853399439262968,-1.7525530847725972,0.5969375454203174
186,6.2,1697.96,862.24,0.88,1718.82,856.97,0.92,1705.76,851.61,0.38,1758.87,885.01,0.96,1737.32,863.02,0.12,1726.99,989.32,0.99,1694.64,938.92,0.92,1721.98,1118.57,0.97,1677.58,1035.21,0.56,1736.18,1251.66,0.93,1714.62,1181.33,0.43,1516.9,1058.96,0.99,1507.04,1019.3,0.97,1348.58,1094.76,0.99,1330.23,1062.99,0.96,1126.16,1189.29,0.97,1139.06,1169.82,0.93,0.8751541908135269,-0.832335205188477,0.9733084809386415,-0.8571325737867204,0.9118561784921412,-0.8823534268581786,1.1617590715192196,-0.7251936334651371,1.060358067099458,-0.8286650064206157,1.0117514603404727,-0.23437512900920385,0.8595323191349374,-0.4715264340094825,0.9881774913315166,0.3737956283575806,0.7792584845455567,-0.018445101500021984,1.0549939304387381,1.0000350565815304,0.9535458721886182,0.6691054676793556,0.023197538366098946,0.09330774559832343,-0.023197538366098946,-0.0933077455983245,-0.7688125342062597,0.26176045827709227,-0.8551563129117177,0.11227043923227412,-1.8153838290110584,0.7065603166436855,-1.7546843878502736,0.6149465089382207
187,6.233,1695.92,861.35,0.87,1716.02,856.03,0.91,1704.4,851.34,0.36,1756.03,884.93,0.96,1739.29,864.09,0.11,1725.09,988.18,0.99,1699.9,942.21,0.92,1721.27,1120.63,0.97,1695.17,1050.24,0.56,1735.86,1251.56,0.93,1732.11,1197.27,0.42,1519.3,1058.13,0.99,1513.6,1020.37,0.97,1351.2,1086.58,0.98,1338.47,1056.14,0.96,1124.69,1185.63,0.96,1141.41,1167.6,0.93,0.8563901202712638,-0.8488984364866418,0.9523027598068536,-0.8742842694383505,0.8968547562544383,-0.8966638853299879,1.1432214019869016,-0.7363800265239945,1.0633419201050218,-0.8358237781618896,0.9955827419256494,-0.24369445279017898,0.875381777253933,-0.463052862713118,0.9773545686407764,0.38832689579136037,0.8528112904378463,0.05244178649234515,1.0469747383335253,1.0130951492438387,1.0290805891664376,0.7540355870355206,0.013599553366987325,0.09009107633989821,-0.01359955336698624,-0.09009107633989767,-0.7885355066296649,0.2258480213542029,-0.8492801783355387,0.0805952478485636,-1.8693898340528758,0.698492148020881,-1.7896057876332205,0.6124570788255222
188,6.267,1694.96,861.12,0.87,1715.37,855.88,0.92,1703.23,851.33,0.37,1755.45,885.15,0.96,1736.92,864.52,0.11,1723.74,987.26,0.99,1696.58,942.28,0.92,1719.86,1117.95,0.97,1692.58,1051.84,0.57,1735.61,1251.05,0.92,1732.56,1201.38,0.44,1515.94,1056.06,0.99,1509.32,1018.61,0.97,1352.03,1084.4,0.98,1342.43,1051.61,0.96,1125.33,1183.17,0.96,1144.52,1163.7,0.92,0.8664346042034197,-0.8373760422295052,0.963423197807279,-0.8622765924737104,0.9057337550659342,-0.8838982534682013,1.1538838950950168,-0.7231851600981601,1.0658290866932763,-0.8212191966512044,1.0031975500103325,-0.23795707127453683,0.8741328659201391,-0.45170263424864887,0.9847597379974472,0.383083560674923,0.8551248122986085,0.0689279544450749,1.059603949132224,1.0155765449313543,1.0451103082458073,0.7795440390859985,0.01572916437181634,0.08898145101578984,-0.015729164371817417,-0.08898145101579039,-0.7631733529044555,0.22365351092433505,-0.8087926815961286,0.0678349913618368,-1.8404547919047043,0.6930098749739801,-1.7492636546554108,0.6004881739711796
189,6.3,1693.28,862.02,0.87,1713.37,856.44,0.92,1702.39,852.74,0.37,1754.93,885.68,0.96,1739.67,866.86,0.11,1720.57,984.03,0.99,1705.57,949.23,0.92,1717.96,1116.05,0.96,1717.23,1076.8,0.61,1734.12,1248.11,0.92,1745.42,1216.67,0.48,1514.29,1055.26,0.99,1513.94,1021.72,0.97,1347.95,1078.83,0.98,1342.24,1052.64,0.96,1122.92,1180.19,0.96,1138.47,1163.5,0.92,0.846976667723925,-0.8342364443571071,0.9419492419129327,-0.8606150886564927,0.8900428773238193,-0.8781063044105661,1.1384181410316583,-0.722387210643223,1.0662786944351295,-0.8113560432085355,0.9759862022992376,-0.2574517864775207,0.905075868161103,-0.4219637616779926,0.9636478041592026,0.36665370105024747,0.96019683456448,0.18110499338879538,1.0400418708040189,0.9909482828023838,1.093460989188081,0.8423202224488546,0.0008272872316113548,0.07927775356643434,-0.0008272872316113548,-0.07927775356643434,-0.7855210448042084,0.19070152527548948,-0.8125142453327917,0.06689208187030736,-1.8493178775445027,0.6698662898249113,-1.7758074978213034,0.5909667247072133
190,6.333,1691.97,862.19,0.88,1712.29,856.33,0.92,1701.41,852.85,0.37,1755.34,885.3,0.96,1739.85,866.98,0.1,1718.81,982.57,0.99,1708.8,951.26,0.93,1717.58,1115.53,0.96,1724.36,1087.86,0.64,1733.35,1245.24,0.91,1746.16,1220.33,0.51,1504.97,1056.95,0.99,1506.73,1023.95,0.97,1336.33,1083.59,0.98,1329.62,1059.56,0.96,1122.18,1183.17,0.95,1130.55,1168.96,0.92,0.8438002848037924,-0.8081659078504403,0.935923763136121,-0.8347330133143894,0.8865978062337723,-0.8505100657059498,1.1310967819455084,-0.7033935857903953,1.0608707642600865,-0.7864497926333215,0.9654830681915729,-0.26240683690330685,0.9201013743871137,-0.40435497206990245,0.9599066962255903,0.3403853717121676,0.9906447465746645,0.2149396706562844,1.0314021319195286,0.9284432641573636,1.089478005809152,0.8155103977568557,-0.003989599455336542,0.0748049897875702,0.003989599455337572,-0.0748049897875702,-0.7685419314417515,0.19558104602641024,-0.7989626272886968,0.08663777908123994,-1.739420026169518,0.6470404934837589,-1.7014734949863695,0.5826175295515543
191,6.367,1693.09,860.78,0.87,1712.98,855.32,0.92,1702.23,851.69,0.37,1753.83,884.84,0.96,1739.76,866.19,0.11,1718.16,982.87,0.99,1708.19,948.75,0.93,1715.57,1115.07,0.96,1718.44,1077.53,0.62,1732.92,1246.79,0.92,1743.92,1215.74,0.49,1511.49,1055.19,0.99,1514.05,1021.51,0.97,1342.51,1078.64,0.98,1335.13,1053.34,0.95,1122.1,1182.43,0.95,1133.15,1165.73,0.92,0.8460580856862451,-0.833155136841762,0.9393815956923426,-0.8587733552748079,0.888942795663909,-0.8758052477495255,1.1310490358003897,-0.7202660644060305,1.065032857530617,-0.8077715174786151,0.9636860593339509,-0.2603111279606966,0.9169070047959523,-0.4204015332602457,0.9515338275131462,0.3599688128540859,0.964999814125389,0.1838318311733981,1.0329397047683395,0.9779966025978318,1.0845515001462716,0.8323105801901239,-0.00600573618943196,0.07901296674221658,0.00600573618943196,-0.07901296674221552,-0.7988567528224275,0.18903993052517185,-0.8334835755396214,0.07033280115592738,-1.8330163727542454,0.6760206798229501,-1.781169978306413,0.5976645904764532
192,6.4,1692.99,863.56,0.87,1712.83,857.35,0.91,1702.44,854.51,0.36,1756.5,885.14,0.96,1742.81,868.28,0.11,1720.74,980.55,0.99,1715.03,951.8,0.93,1717.39,1113.5,0.96,1727.33,1088.61,0.65,1732.14,1246.4,0.92,1745.11,1220.16,0.53,1511.52,1055.04,0.99,1515.9,1022.97,0.97,1337.19,1085.79,0.98,1330.34,1064.18,0.96,1119.82,1181.85,0.95,1127.52,1170.43,0.92,0.8270305352561114,-0.8093394258032609,0.918553771643222,-0.8379865678377344,0.8706240122650934,-0.8510876762721798,1.1200063791545698,-0.709789453966877,1.056853500820923,-0.7875657526305208,0.9550431264729626,-0.2696567934984166,0.9287025176135671,-0.40228245106542465,0.9395893541999378,0.3436503777549305,0.9854432337204956,0.22883115629952722,1.0076320828647507,0.95672689569077,1.0674635534262835,0.8356800346626554,-0.010102615306843648,0.07397051892476365,0.010102615306843648,-0.07397051892476471,-0.8142984721296787,0.21582230919208534,-0.8458979766282534,0.11613394536519729,-1.8170407046632633,0.6589534627881475,-1.781520093767056,0.6062722450693575
193,6.433,1692.63,861.73,0.86,1712.37,855.97,0.9,1702.57,853.2,0.34,1755.73,885.01,0.96,1743.85,868.12,0.11,1720.19,979.99,0.99,1715.73,951.96,0.94,1716.77,1113.97,0.96,1729.08,1091.71,0.68,1732.19,1244.09,0.92,1745.24,1220.66,0.55,1510.64,1056.2,0.99,1515.92,1024.35,0.97,1337.2,1082.91,0.98,1333.55,1060.63,0.96,1121.57,1179.7,0.95,1131.63,1166.36,0.92,0.8236567961327602,-0.8199598698941947,0.9143118569393425,-0.8464124104335016,0.8693057983828829,-0.8591335106581335,1.1134407037769036,-0.7130475185478292,1.0588823389145825,-0.7906140827334011,0.9502248546854162,-0.2768561469465489,0.9297425055872721,-0.4055826593279331,0.9345186587402023,0.3384409678896222,0.9910517792330612,0.23621292059709229,1.0053343141423057,0.9360112066004933,1.0652658513016728,0.8284099870109174,-0.012124081080516144,0.07313484515424687,0.0121240810805151,-0.07313484515424791,-0.808639468430759,0.19579931699537353,-0.8254019290155633,0.09347942060374886,-1.798910530321516,0.6403030320647344,-1.7527104334768229,0.5790396829684916
194,6.467,1693.3,862.25,0.87,1713.37,855.9,0.91,1702.41,853.01,0.36,1756.94,883.89,0.96,1741.93,866.84,0.1,1720.74,980.79,0.99,1712.77,951.0,0.93,1716.45,1114.02,0.96,1724.5,1085.66,0.63,1733.39,1246.95,0.92,1745.29,1218.81,0.51,1513.99,1056.03,0.99,1517.56,1024.32,0.97,1346.7,1077.77,0.98,1341.34,1055.84,0.96,1124.32,1179.72,0.95,1136.41,1166.28,0.92,0.8285211709633236,-0.8303879979926738,0.9221892171609513,-0.8600238770836025,0.8710381565567666,-0.873511702370655,1.125533351332883,-0.7293926557048477,1.0554806670565304,-0.8089661578308842,0.9565855051767226,-0.27715380784485,0.919388976616927,-0.4161857508556789,0.9365637852869457,0.3446396049558468,0.974133679252611,0.21228156857494385,1.0156239099799116,0.9650328974845314,1.0711620141030684,0.8337016159697699,-0.008330715618474026,0.07399635637585422,0.008330715618472965,-0.07399635637585422,-0.7890844499683091,0.17545840542101784,-0.8140999321615975,0.07310961353691278,-1.826946936935351,0.6512659445265575,-1.7705220899732514,0.5885405563404028
195,6.5,1693.8,863.85,0.86,1713.57,857.34,0.91,1702.83,854.6,0.36,1756.81,884.53,0.96,1742.39,867.91,0.11,1720.4,981.14,0.99,1714.81,951.57,0.93,1717.03,1114.18,0.96,1727.61,1086.86,0.63,1732.98,1244.6,0.91,1746.61,1219.91,0.51,1513.03,1056.22,0.99,1517.74,1024.29,0.97,1346.7,1077.14,0.98,1339.41,1054.62,0.95,1125.58,1179.16,0.95,1133.97,1166.51,0.92,0.828680477729962,-0.8193446721069083,0.9205057897537343,-0.8495815350950093,0.8706219328424891,-0.8623079566906157,1.1213417276347621,-0.7232927018159823,1.054365450478324,-0.8004872736842219,0.9522289501544616,-0.27457022358549904,0.9262651922276584,-0.4119133938709287,0.9365763805277483,0.3433579257135746,0.9857170887326803,0.21646528411066734,1.0106590171883034,0.9491170149467755,1.0739659976073224,0.834439880203886,-0.010938220021041258,0.07415230685177131,0.010938220021041258,-0.07415230685177236,-0.7834877470273163,0.17131900020216712,-0.817347459958692,0.06672081978864292,-1.8105192591515733,0.6451691940648508,-1.7715503988642967,0.5864139994719966
196,6.533,1694.4,862.97,0.87,1714.64,856.68,0.92,1702.91,853.61,0.38,1756.73,884.7,0.96,1738.76,867.49,0.11,1720.46,982.22,0.99,1703.65,949.76,0.92,1716.88,1114.73,0.96,1713.73,1078.79,0.61,1735.07,1246.57,0.92,1743.92,1218.13,0.48,1511.18,1056.09,0.99,1509.59,1023.72,0.97,1347.68,1079.15,0.98,1340.7,1055.35,0.95,1121.31,1181.24,0.96,1135.15,1168.12,0.92,0.8567254199953153,-0.8237628029610139,0.9509575342289657,-0.8530473878686062,0.8963457407526455,-0.8673405000572081,1.146917499055761,-0.7225936407921788,1.0632539075153113,-0.8027188723119972,0.9780539228080091,-0.26856618130277254,0.8997909860358917,-0.4196914000786764,0.9613863848160891,0.3483655112417437,0.9467208136779465,0.18103832816084453,1.046074238467773,0.9621778600838611,1.0872775097606495,0.8297687035223492,0.0037013108110552813,0.07535310122883528,-0.0037013108110552813,-0.07535310122883528,-0.757511667311565,0.18271439343377568,-0.7900087106589405,0.07190785594558913,-1.8114308224040276,0.6580185704156609,-1.746995424133586,0.5969353026910807
197,6.567,1695.03,862.49,0.85,1714.53,855.69,0.89,1704.21,853.88,0.35,1756.01,882.61,0.95,1742.21,868.66,0.12,1717.68,979.05,0.99,1709.88,956.31,0.94,1715.03,1110.76,0.95,1726.19,1094.86,0.69,1733.78,1243.19,0.91,1746.98,1223.7,0.55,1506.12,1058.28,0.99,1509.2,1029.25,0.97,1340.36,1080.76,0.98,1335.16,1061.97,0.96,1122.97,1180.65,0.95,1133.21,1168.21,0.92,0.8527892106867442,-0.8250486426174912,0.9415408230494037,-0.8559979228260082,0.8945707389682426,-0.8642358929991579,1.1303314323213582,-0.7334751841181729,1.067522598957015,-0.7969667221929987,0.955877621969526,-0.29454156892561534,0.9203769770244624,-0.39803960303468594,0.9438165054176769,0.3049186805249426,0.9946097358775378,0.23255198121385062,1.0291545942279263,0.9076559125858142,1.0892326087503423,0.8189498138705201,-0.0070091016942816576,0.0660630591509749,0.007009101694282692,-0.06606305915097388,-0.7614433204242524,0.16837773842854342,-0.7851104170542941,0.08285759502883226,-1.7508645005021255,0.6230135619621876,-1.7042585255998879,0.5663945846395472
198,6.6,1694.63,862.86,0.89,1715.53,857.07,0.93,1702.75,852.47,0.4,1757.8,885.26,0.97,1736.59,864.5,0.11,1724.8,988.49,0.99,1698.07,942.96,0.92,1721.32,1119.88,0.97,1696.41,1053.84,0.57,1735.54,1250.75,0.93,1736.46,1200.24,0.45,1513.38,1058.74,0.99,1506.76,1020.19,0.97,1345.18,1087.7,0.98,1334.98,1052.77,0.96,1122.02,1187.17,0.96,1139.73,1165.59,0.92,0.8606515540044476,-0.8235553082734917,0.9581137206640317,-0.8505555927212903,0.8985172378932427,-0.8720065959095243,1.155229786917651,-0.7190982492699177,1.0563220091736416,-0.81590755931073,1.0013421553498856,-0.23770975815657155,0.8766931737799956,-0.45002805710446103,0.9851140051118303,0.3749961785612681,0.8689521595859814,0.06703438496323007,1.0514255845328493,0.9852772192665238,1.0557157851704964,0.7497358777365896,0.015435395772402879,0.08988436662026232,-0.015435395772403939,-0.08988436662026338,-0.7689251990669348,0.22493242147488327,-0.8164904670060624,0.06204469509118464,-1.8095786493900419,0.6887870491126294,-1.726992287115341,0.5881538645904355
199,6.633,1696.19,862.7,0.87,1716.64,856.35,0.92,1704.47,852.6,0.37,1757.84,883.48,0.96,1738.56,865.09,0.11,1723.76,986.22,0.99,1701.1,948.38,0.92,1720.14,1119.09,0.97,1705.43,1069.83,0.59,1734.22,1250.26,0.92,1739.04,1210.46,0.45,1509.08,1060.3,0.99,1503.93,1024.78,0.97,1340.63,1090.72,0.98,1330.59,1061.85,0.96,1121.77,1182.96,0.96,1136.83,1165.85,0.92,0.8651935247411677,-0.8202883912246702,0.9584703130004235,-0.8492520883125076,0.9029603612588515,-0.866356633836821,1.1463922531608788,-0.7255064029592753,1.058452083105209,-0.8093870942105079,0.9909461434359192,-0.25688746771448734,0.887589076347668,-0.4294837350851588,0.9744345554897826,0.3491607893029832,0.9073391249130759,0.12447547929560293,1.0386564224184043,0.9474549856827659,1.0606414649323213,0.7659187425180536,0.011745121260027679,0.08100712760314804,-0.011745121260028716,-0.08100712760314804,-0.7565910636921277,0.21975920089637835,-0.8023856335758902,0.08807700641986402,-1.7548579526124541,0.6404854086730889,-1.686166097786812,0.5624430689608213
200,6.667,1696.1,862.48,0.87,1716.04,856.33,0.91,1704.66,852.66,0.37,1756.19,884.06,0.96,1739.77,865.88,0.11,1722.56,985.81,0.99,1702.32,949.43,0.93,1720.03,1117.63,0.96,1708.1,1072.78,0.61,1734.96,1247.36,0.92,1741.56,1210.39,0.47,1509.28,1061.8,0.99,1505.42,1026.78,0.97,1341.28,1089.8,0.98,1331.73,1061.19,0.96,1121.22,1183.92,0.96,1136.36,1166.02,0.92,0.8620591247163345,-0.8303627521307376,0.9531291058916657,-0.8584510361943426,0.9011543623723449,-0.875212662619291,1.13650221242073,-0.7318025618717791,1.0615087775712346,-0.8148342698841918,0.9829072541997477,-0.26708989464058946,0.8904671128261922,-0.4332446546786305,0.9713522365280534,0.3349584964593171,0.91686553264532,0.13011954682473312,1.039540542393033,0.9274614381782569,1.0696840667539749,0.758612029750375,0.00881469727524546,0.07997168356971131,-0.00881469727524442,-0.07997168356971131,-0.7584750137305516,0.20785330207067748,-0.8020917800407024,0.077185691166655,-1.7635331911349306,0.6377182282603543,-1.6943857731311944,0.5559653364329505
201,6.7,1696.29,863.95,0.87,1716.61,857.43,0.91,1704.6,853.87,0.37,1758.16,884.49,0.96,1739.58,866.6,0.11,1723.66,985.5,0.99,1703.41,950.76,0.93,1720.38,1119.32,0.97,1712.49,1078.54,0.61,1736.56,1248.11,0.92,1744.63,1215.83,0.48,1509.62,1062.89,0.99,1505.33,1028.48,0.97,1336.68,1094.54,0.98,1328.67,1067.95,0.96,1119.62,1184.43,0.96,1134.36,1168.35,0.92,0.8575813682302198,-0.8254246217478424,0.9498730473999786,-0.8550378967570371,0.8953246681269074,-0.8712071082651246,1.1385895468834188,-0.7321337216421904,1.0542007969339042,-0.813388551383676,0.981893536482007,-0.27335505466692644,0.8899197912463958,-0.4311411242711307,0.9669960607105106,0.3344437891567524,0.931160364418709,0.1492245629489388,1.0404842186320995,0.91939680885524,1.0771374593259957,0.7727838460796583,0.009742404124957261,0.07814361910018303,-0.009742404124957261,-0.078143619100182,-0.7757360897538872,0.22189517646843412,-0.8121168156470845,0.10112570062572318,-1.7616038004127417,0.6301677670476493,-1.6946559977079065,0.5571338004605558
202,6.733,1696.56,863.46,0.87,1716.66,857.28,0.91,1705.14,853.72,0.37,1757.14,885.05,0.96,1740.14,867.14,0.11,1722.05,984.64,0.99,1703.23,950.43,0.93,1718.97,1115.19,0.97,1711.55,1076.28,0.61,1736.52,1247.67,0.92,1743.3,1214.98,0.47,1506.54,1061.53,0.99,1503.18,1027.61,0.97,1340.0,1089.8,0.98,1329.6,1064.19,0.96,1121.09,1184.45,0.96,1133.47,1167.97,0.92,0.8650690345660339,-0.8172804008881297,0.9557726735580914,-0.845168385414046,0.9037873043447335,-0.861233308539007,1.1384434848216964,-0.7198529598016372,1.061728964281151,-0.8006739635005294,0.9800956891882991,-0.27044124799969965,0.8951682023310601,-0.4248179390404095,0.9661968231138947,0.3186811435631376,0.9327131912073738,0.14309514390239433,1.0453932840248694,0.9165128895167541,1.0759888398639812,0.76899537913614,0.007581199676947296,0.07653401578633272,-0.007581199676948322,-0.07653401578633272,-0.7439503444890798,0.20410575082640464,-0.7908815805844728,0.0885375819415008,-1.731807738108541,0.631225125483031,-1.6759415166796021,0.5568571667472549
203,6.767,1697.79,863.82,0.87,1717.74,857.75,0.91,1706.29,854.05,0.37,1758.02,885.27,0.96,1741.15,867.2,0.11,1724.26,984.54,0.99,1704.09,950.5,0.93,1720.5,1116.89,0.97,1713.19,1077.47,0.64,1736.25,1247.98,0.93,1744.66,1217.69,0.51,1513.83,1061.27,0.99,1509.53,1027.48,0.97,1341.31,1090.25,0.98,1331.36,1065.16,0.96,1120.42,1183.6,0.96,1132.62,1168.0,0.92,0.8592761392401617,-0.8336285171162605,0.951385961269291,-0.8616539115882814,0.898520925568362,-0.8787369362252629,1.137360078128104,-0.7345931445586258,1.0594707198508408,-0.8180229432586937,0.9814890208998633,-0.2762602105821024,0.8883634514598864,-0.4334240372423304,0.9641289742417418,0.33480419771640624,0.9303784579994898,0.15280072982726964,1.0368472547910543,0.9400511435709689,1.0756765080875446,0.8002011932320056,0.009926622424192276,0.07800478411940522,-0.009926622424191225,-0.07800478411940522,-0.7866040290277049,0.2118064203301402,-0.8325435142001278,0.09596504515666443,-1.80646059985549,0.6428065148874931,-1.7501327888903089,0.5707807893910317
204,6.8,1698.75,862.53,0.86,1718.9,856.55,0.91,1706.51,852.41,0.36,1758.41,883.56,0.96,1739.26,864.51,0.12,1725.33,986.85,0.99,1698.54,944.55,0.92,1719.6,1118.21,0.97,1691.9,1052.17,0.57,1735.65,1251.39,0.93,1731.56,1199.92,0.43,1517.33,1058.58,0.99,1509.95,1022.4,0.97,1349.47,1089.28,0.99,1331.67,1063.55,0.96,1123.82,1184.52,0.96,1134.99,1169.1,0.93,0.8734475529115671,-0.839710045465628,0.9685259829864855,-0.8679268698749586,0.9100633651885578,-0.8874615944660336,1.1549552024534835,-0.7404793067819793,1.0645953048884864,-0.8303673510959834,0.9988661470252799,-0.2531020838321885,0.8724566610844834,-0.45269600900186774,0.9718289557434296,0.3667243466710981,0.8411256052186054,0.05511245971588327,1.0475614025276705,0.995138506342442,1.0282626045620908,0.752275638056783,0.017411384961610547,0.08535825310447932,-0.01741138496160947,-0.08535825310447985,-0.7746414821538098,0.23021720115906918,-0.8586313608304121,0.10880935967878924,-1.8393783430175938,0.6796102374039917,-1.7866723348817706,0.606850466101002
205,6.833,1698.32,863.99,0.87,1718.51,857.89,0.91,1706.57,853.71,0.37,1758.88,884.6,0.96,1740.23,865.53,0.11,1724.97,986.22,0.99,1702.23,946.69,0.93,1721.27,1117.68,0.97,1705.3,1064.48,0.6,1735.73,1250.22,0.93,1739.59,1208.78,0.47,1508.86,1061.35,0.99,1502.63,1024.75,0.97,1336.72,1096.19,0.99,1319.99,1068.45,0.96,1120.53,1187.72,0.96,1127.98,1170.72,0.93,0.8693400480914701,-0.8083293730300328,0.9604836314795882,-0.8358665626619061,0.906582968495233,-0.8547363089998122,1.1427256553220015,-0.7152897864213598,1.0585340837425856,-0.8013773612213305,0.9896459667290802,-0.2565472929146472,0.886990935216163,-0.4349973103159494,0.9729430812146651,0.3369017151191302,0.9008498158997448,0.09674130718213816,1.0382197635223513,0.9352261600057634,1.0556449359779296,0.7481538422443169,0.014062023885784432,0.08261156889561916,-0.014062023885783405,-0.08261156889561916,-0.76302843893891,0.23988955033405582,-0.8385525672243588,0.11466305190976718,-1.7389735252527874,0.6530828236136208,-1.7053420395548438,0.576339836114958
206,6.867,1698.53,862.05,0.87,1718.95,856.24,0.91,1706.59,851.83,0.37,1758.76,883.75,0.96,1739.25,864.07,0.12,1725.68,986.92,0.99,1699.08,944.3,0.92,1722.38,1118.79,0.97,1693.89,1054.41,0.57,1736.7,1253.01,0.93,1730.74,1200.26,0.43,1512.13,1060.04,0.99,1504.81,1022.83,0.97,1338.77,1096.75,0.98,1323.16,1069.11,0.96,1119.31,1188.72,0.96,1131.5,1171.23,0.93,0.873631633677656,-0.8245628254617824,0.9674944031172951,-0.8512691276382904,0.9106803076092663,-0.8715401762782907,1.1504854340375699,-0.7248163956459075,1.0608055793966615,-0.8152776739305346,0.9984295861892231,-0.2505841761019542,0.8761597689955697,-0.4464916801919348,0.9832607742817401,0.35557074094041413,0.8523033648138013,0.05964101045442339,1.0490842247408791,0.9725276907047783,1.0216884311140304,0.7300565306684931,0.016823591388299974,0.08551992289052304,-0.016823591388299974,-0.08551992289052253,-0.7800446608181537,0.25426146383710196,-0.8517977377502179,0.127211172587757,-1.788816618762479,0.6770116550889912,-1.7327839468981694,0.59661695197933
